no_faktur,kode_barang,deskripsi,jumlah,tanggal_faktur,harga_satuan,id_pelanggan,provinsi
541711,21239,PINK  POLKADOT CUP,96,2011-01-21 11:18:00,720.0,14646.0,Papua Barat Daya
580729,23539,WALL ART LOVES' SECRET ,1,2011-12-05 17:24:00,12460.0,nan,Bangka Belitung
548735,20726,LUNCH BAG WOODLAND,1,2011-04-04 10:52:00,1650.0,15039.0,Aceh
573038,22099,CARAVAN SQUARE TISSUE BOX,1,2011-10-27 13:48:00,390.0,17545.0,Papua
550541,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,2011-04-19 11:33:00,3290.0,nan,Papua Barat
546684,22193,RED DINER WALL CLOCK,1,2011-03-16 09:47:00,8500.0,16152.0,Sulawesi Tenggara
538351,21989,PACK OF 20 SKULL PAPER NAPKINS,2,2010-12-10 15:17:00,2510.0,nan,Di Yogyakarta
549100,21240,BLUE POLKADOT CUP,4,2011-04-06 11:14:00,1630.0,nan,Kalimantan Utara
550993,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,2011-04-21 19:51:00,1650.0,15810.0,Nusa Tenggara Barat
538636,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-13 13:50:00,12750.0,14639.0,Papua Selatan
574306,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-11-03 16:37:00,290.0,17481.0,Kalimantan Tengah
557889,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,3,2011-06-23 13:51:00,4650.0,12412.0,Sumatera Barat
569462,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-04 11:36:00,950.0,17014.0,Lampung
578344,22431,WATERING CAN BLUE ELEPHANT,1,2011-11-24 09:21:00,4130.0,nan,Sumatera Utara
559894,21990,MODERN FLORAL STATIONERY SET,1,2011-07-13 12:06:00,1250.0,14159.0,Banten
569129,22197,POPCORN HOLDER,25,2011-09-30 13:40:00,850.0,15034.0,Sulawesi Barat
577768,23285,PINK VINTAGE SPOT BEAKER,1,2011-11-21 15:18:00,1630.0,nan,Kepulauan Riau
544908,22857,ASSORTED EASTER GIFT TAGS,24,2011-02-24 14:27:00,850.0,18056.0,Papua Barat Daya
579943,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-12-01 10:38:00,4950.0,13040.0,Nusa Tenggara Barat
538816,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-12-14 12:35:00,4650.0,16812.0,Papua Selatan
549538,21126,SET OF 6 GIRLS CELEBRATION CANDLES,2,2011-04-08 17:25:00,1250.0,nan,Nusa Tenggara Barat
544812,21366,MIRRORED WALL ART PHOTO FRAMES,1,2011-02-23 15:58:00,8290.0,nan,Sulawesi Barat
570113,21915,RED  HARMONICA IN BOX ,48,2011-10-07 12:31:00,1250.0,nan,Dki Jakarta
575336,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,2011-11-09 13:58:00,4150.0,14968.0,Sumatera Barat
579561,21210,SET OF 72 RETROSPOT PAPER  DOILIES,3,2011-11-30 11:32:00,1450.0,16115.0,Lampung
563909,48184,DOORMAT ENGLISH ROSE ,1,2011-08-21 12:36:00,7950.0,15701.0,Papua Barat Daya
536592,21981,PACK OF 12 WOODLAND TISSUES ,1,2010-12-01 17:06:00,850.0,nan,Papua Barat
548310,47566,PARTY BUNTING,1,2011-03-30 12:04:00,4950.0,nan,Nusa Tenggara Timur
554978,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2011-05-29 11:05:00,9950.0,16889.0,Papua Barat Daya
538524,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,2010-12-13 09:35:00,850.0,nan,Sulawesi Tenggara
542601,21894,POTTING SHED SEED ENVELOPES,2,2011-01-30 11:52:00,1250.0,16897.0,Jambi
555510,84637,KITCHEN FLOWER POTS WALL PLAQUE,1,2011-06-03 17:09:00,4960.0,nan,Kepulauan Riau
580983,23172,REGENCY TEA PLATE PINK,1,2011-12-06 16:26:00,3290.0,nan,Jawa Timur
536876,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,2010-12-03 11:36:00,2510.0,nan,Sumatera Utara
545649,20981,12 PENCILS TALL TUBE WOODLAND,2,2011-03-04 13:14:00,850.0,14995.0,Kepulauan Riau
543040,20981,12 PENCILS TALL TUBE WOODLAND,2,2011-02-02 17:06:00,850.0,17337.0,Papua
574840,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-11-07 11:41:00,950.0,12748.0,Nusa Tenggara Timur
558271,22469,HEART OF WICKER SMALL,1,2011-06-28 10:17:00,1650.0,13895.0,Jawa Barat
578369,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-11-24 11:10:00,1250.0,14698.0,Papua Barat
542626,20725,LUNCH BAG RED RETROSPOT,1,2011-01-31 09:51:00,1650.0,12720.0,Papua Barat
574700,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,2011-11-06 13:53:00,850.0,16033.0,Riau
581129,48138,DOORMAT UNION FLAG,10,2011-12-07 12:48:00,7080.0,15498.0,Bangka Belitung
554157,20725,LUNCH BAG RED RETROSPOT,2,2011-05-23 11:33:00,1650.0,18283.0,Maluku Utara
540664,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,5,2011-01-10 15:18:00,3750.0,15044.0,Papua
579508,22995,TRAVEL CARD WALLET SUKI,4,2011-11-29 16:33:00,830.0,nan,Jambi
571846,22613,PACK OF 20 SPACEBOY NAPKINS,1,2011-10-19 12:35:00,850.0,17841.0,Sulawesi Tengah
577514,23313,VINTAGE CHRISTMAS BUNTING,5,2011-11-20 13:00:00,4950.0,16212.0,Papua Selatan
541871,22960,JAM MAKING SET WITH JARS,1,2011-01-24 09:41:00,8290.0,nan,Sulawes Selatan
558330,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-06-28 12:16:00,850.0,12748.0,Jambi
567656,21832,CHOCOLATE CALCULATOR,1,2011-09-21 14:40:00,3290.0,14096.0,Dki Jakarta
572035,22699,ROSES REGENCY TEACUP AND SAUCER ,48,2011-10-20 12:03:00,2550.0,14646.0,Maluku Utara
546306,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,2011-03-10 16:16:00,2460.0,nan,Papua Barat Daya
553196,21539,RED RETROSPOT BUTTER DISH,1,2011-05-15 14:15:00,4950.0,17114.0,Di Yogyakarta
565455,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-09-04 16:09:00,420.0,nan,Bangka Belitung
555473,22090,PAPER BUNTING RETROSPOT,5,2011-06-03 11:59:00,2950.0,14700.0,Sumatera Utara
560035,17003,BROCADE RING PURSE ,36,2011-07-14 13:41:00,290.0,17706.0,Dki Jakarta
573151,22637,PIGGY BANK RETROSPOT ,4,2011-10-27 20:09:00,2550.0,17602.0,Gorontalo
558614,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2011-06-30 15:56:00,4130.0,nan,Maluku Utara
556085,22501,PICNIC BASKET WICKER LARGE,3,2011-06-08 15:23:00,20790.0,nan,Sumatera Utara
548522,47593B,SCOTTIE DOGS BABY BIB,1,2011-03-31 16:43:00,830.0,nan,Papua Barat
578270,20840,FRENCH FLORAL CUSHION COVER ,1,2011-11-23 13:39:00,3290.0,14096.0,Kalimantan Utara
539434,21876,POTTERING MUG,1,2010-12-17 14:41:00,3360.0,nan,Aceh
565411,85049C,ROMANTIC PINKS RIBBONS ,1,2011-09-04 11:22:00,1250.0,13772.0,Gorontalo
570664,21818,GLITTER HEART DECORATION,10,2011-10-11 14:21:00,390.0,16362.0,Kalimantan Utara
541784,20658,RED RETROSPOT LUGGAGE TAG,6,2011-01-21 12:37:00,1250.0,17277.0,Bangka Belitung
570494,23534,WALL ART STOP FOR TEA ,12,2011-10-11 08:30:00,5950.0,14051.0,Nusa Tenggara Barat
580716,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,2011-12-05 16:48:00,850.0,12367.0,Jawa Barat
570412,90161B,ANT COPPER TURQ BOUDICCA BRACELET,7,2011-10-10 13:12:00,4950.0,16385.0,Sulawesi Tengah
541675,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,2011-01-20 13:49:00,1950.0,12402.0,Kalimantn Barat
563404,23291,DOLLY GIRL CHILDRENS CUP,48,2011-08-16 11:04:00,1250.0,16303.0,Lampung
575209,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-09 10:31:00,2950.0,14214.0,Papua Barat
566849,21519,GIN & TONIC DIET GREETING CARD ,24,2011-09-15 12:03:00,420.0,16341.0,Kalimantan Selatan
557481,DOT,REGENCY CAKESTAND 3 TIER,1,2011-06-20 14:11:00,130630.0,nan,Riau
570690,22340,NOEL GARLAND PAINTED ZINC ,4,2011-10-11 16:37:00,830.0,nan,Papua Pegunungan
545646,37479B,CUBIC MUG FLOCK BLUE ON BROWN,1,2011-03-04 12:42:00,2550.0,14779.0,Papua Barat Daya
569136,70007,HI TEC ALPINE HAND WARMER,2,2011-09-30 14:41:00,1650.0,15834.0,Sumatera Barat
555925,84637,KITCHEN FLOWER POTS WALL PLAQUE,1,2011-06-07 17:13:00,4960.0,nan,Nusa Tenggara Timur
545303,22919,HERB MARKER MINT,1,2011-03-01 12:48:00,650.0,15319.0,Banten
539483,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-19 15:31:00,3750.0,17218.0,Lampung
545988,20719,WOODLAND CHARLOTTE BAG,1,2011-03-08 12:52:00,850.0,12662.0,Kalimantan Tengah
562377,22383,LUNCH BAG SUKI DESIGN ,2,2011-08-04 15:04:00,1650.0,14535.0,Bali
567901,21774,DECORATIVE CATS BATHROOM BOTTLE,2,2011-09-22 16:28:00,2460.0,nan,Nusa Tenggara Timur
555851,22917,HERB MARKER ROSEMARY,3,2011-06-07 13:37:00,650.0,nan,Papua Barat
560504,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-07-19 11:47:00,850.0,13081.0,Jawa Barat
572758,23316,RED REFECTORY CLOCK ,1,2011-10-25 18:39:00,19960.0,nan,Jambi
580115,22100,SKULLS SQUARE TISSUE BOX,1,2011-12-01 16:22:00,2460.0,nan,Bengkulu
563764,21466,RED FLOWER CROCHET FOOD COVER,3,2011-08-19 11:15:00,3750.0,14606.0,Sulawes Selatan
567899,23348,CHILDRENS TOY COOKING UTENSIL SET,1,2011-09-22 16:26:00,2080.0,14911.0,Kalimantan Timur
553005,22990,COTTON APRON PANTRY DESIGN,2,2011-05-12 16:29:00,4950.0,14651.0,Sulawesi Utara
555284,23212,HEART WREATH DECORATION WITH BELL,24,2011-06-02 09:37:00,1040.0,14298.0,Dki Jakarta
545658,22521,CHILDS GARDEN TROWEL PINK,1,2011-03-04 14:13:00,850.0,14670.0,Bangka Belitung
546670,22695,WICKER WREATH SMALL,3,2011-03-15 15:37:00,1450.0,13451.0,Sumatera Selatan
563505,21903,MAN FLU METAL SIGN,12,2011-08-17 09:45:00,2100.0,17865.0,Kepulauan Riau
540681,35648,VINTAGE BEAD PINK PURSE ,2,2011-01-10 16:25:00,1660.0,nan,Gorontalo
573892,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-11-01 13:57:00,8250.0,14911.0,Sulawesi Tenggara
574716,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,2,2011-11-06 14:33:00,4250.0,14502.0,Nusa Tenggara Timur
554106,22332,SKULLS PARTY BAG + STICKER SET,8,2011-05-22 14:05:00,1650.0,12710.0,Kalimantan Utara
563093,21936,RED RETROSPOT PICNIC BAG,1,2011-08-11 17:28:00,5790.0,nan,Nusa Tenggara Barat
565840,23282,FOLDING BUTTERFLY MIRROR IVORY ,20,2011-09-07 12:02:00,2460.0,nan,Kepulauan Riau
538349,35971,ROSE FOLKART HEART DECORATIONS,1,2010-12-10 14:59:00,2510.0,nan,Sumatera Selatan
567721,22423,REGENCY CAKESTAND 3 TIER,16,2011-09-22 10:38:00,10950.0,12409.0,Banten
570228,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-10-09 13:28:00,830.0,15821.0,Aceh
569000,21166,COOK WITH WINE METAL SIGN ,12,2011-09-29 17:36:00,2080.0,17015.0,Papua Tengah
565407,22554,PLASTERS IN TIN WOODLAND ANIMALS,6,2011-09-04 11:00:00,1650.0,16983.0,Sulawesi Barat
544278,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-02-17 12:01:00,550.0,15382.0,Bengkulu
541975,20726,LUNCH BAG WOODLAND,10,2011-01-24 14:24:00,1650.0,nan,Banten
574561,23172,REGENCY TEA PLATE PINK,1,2011-11-04 15:52:00,3290.0,nan,Sumatera Selatan
562432,22555,PLASTERS IN TIN STRONGMAN,24,2011-08-04 17:38:00,1650.0,14004.0,Sulawesi Utara
561219,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-07-26 08:51:00,1650.0,18180.0,Sumatera Selatan
580635,23226,FILIGREE HEART DAISY WHITE,4,2011-12-05 12:30:00,1250.0,14649.0,Kalimantan Selatan
543306,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,2011-02-07 11:56:00,850.0,16686.0,Sulawesi Tenggara
C548543,M,Manual,1,2011-03-31 18:44:00,3750.0,14525.0,Di Yogyakarta
565800,22625,REGENCY CAKESTAND 3 TIER,2,2011-09-07 10:23:00,8500.0,14911.0,Papua Selatan
572567,21671,RED SPOT CERAMIC DRAWER KNOB,24,2011-10-25 10:27:00,1450.0,12398.0,Papua Barat Daya
540411,22956,36 FOIL HEART CAKE CASES,24,2011-01-07 10:24:00,2100.0,16551.0,Jwa Tengah
567671,21929,REGENCY CAKESTAND 3 TIER,1,2011-09-21 15:34:00,4130.0,nan,Sulawesi Utara
554086,23201,JUMBO BAG ALPHABET,10,2011-05-22 11:54:00,1950.0,16945.0,Sulawesi Tengah
558183,23075,PARLOUR CERAMIC WALL HOOK,6,2011-06-27 12:13:00,4150.0,15996.0,Sulawesi Utara
546670,84279B,CHERRY BLOSSOM DECORATIVE FLASK,1,2011-03-15 15:37:00,3750.0,13451.0,Jawa Barat
544214,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,2011-02-17 11:19:00,5790.0,nan,Jwa Tengah
540026,90183B,AMETHYST DROP EARRINGS W LONG BEADS,1,2011-01-04 13:25:00,2960.0,nan,Papua Selatan
559039,21700,BIG DOUGHNUT FRIDGE MAGNETS,6,2011-07-05 15:32:00,1380.0,nan,Sulawes Selatan
546882,21175,GIN + TONIC DIET METAL SIGN,6,2011-03-17 17:26:00,2550.0,14422.0,Kalimantn Barat
C549786,22233,JIGSAW RABBIT AND BIRDHOUSE,1,2011-04-12 11:58:00,1650.0,14071.0,Bali
574741,22687,DOORMAT CHRISTMAS VILLAGE,1,2011-11-06 16:13:00,8250.0,15993.0,Dki Jakarta
566495,20752,BLUE POLKADOT WASHING UP GLOVES,2,2011-09-13 11:14:00,2100.0,15529.0,Sulawesi Utara
544454,85049C,ROMANTIC PINKS RIBBONS ,2,2011-02-20 13:13:00,1250.0,13301.0,Sulawesi Tengah
560716,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-07-20 13:26:00,1250.0,17675.0,Gorontalo
563930,20770,ABSTRACT CIRCLE JOURNAL ,1,2011-08-21 15:43:00,2550.0,nan,Sulawes Selatan
565475,21914,REGENCY CAKESTAND 3 TIER,96,2011-09-05 10:47:00,1250.0,14156.0,Papua
581219,22841,ROUND CAKE TIN VINTAGE GREEN,1,2011-12-08 09:28:00,15790.0,nan,Kalimantan Tengah
567507,82600,NO SINGING METAL SIGN,2,2011-09-20 14:46:00,4130.0,nan,Maluku Utara
539101,22466,FAIRY TALE COTTAGE NIGHTLIGHT,1,2010-12-16 10:35:00,1450.0,16029.0,Sulawesi Utara
571797,23345, DOLLY GIRL BEAKER,1,2011-10-19 11:41:00,2460.0,nan,Kalimantan Tengah
581147,21907,I'M ON HOLIDAY METAL SIGN,1,2011-12-07 14:01:00,2100.0,16426.0,Bangka Belitung
553856,21903,MAN FLU METAL SIGN,1,2011-05-19 13:28:00,2100.0,16813.0,Maluku
543278,84568,GIRLS ALPHABET IRON ON PATCHES ,96,2011-02-06 14:43:00,210.0,nan,Gorontalo
558533,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-06-30 11:49:00,650.0,16717.0,Papua Tengah
550274,22088,PAPER BUNTING COLOURED LACE,6,2011-04-15 12:23:00,2950.0,15498.0,Kalimantan Utara
574506,23202,JUMBO BAG VINTAGE LEAF,1,2011-11-04 13:24:00,2080.0,12577.0,Gorontalo
571500,23322,LARGE WHITE HEART OF WICKER,2,2011-10-17 15:09:00,2950.0,nan,Papua Tengah
581166,23505,PLAYING CARDS I LOVE LONDON ,1,2011-12-07 14:43:00,1250.0,15525.0,Sulawesi Utara
578233,85035C,ROSE 3 WICK MORRIS BOX CANDLE,2,2011-11-23 12:20:00,1250.0,14049.0,Jambi
540353,22427,ENAMEL FLOWER JUG CREAM,1,2011-01-06 14:53:00,5950.0,13764.0,Sulawesi Tenggara
574070,23200,JUMBO BAG PEARS,10,2011-11-02 14:52:00,2080.0,16748.0,Riau
576328,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,6,2011-11-14 15:19:00,7950.0,nan,Sumatera Barat
580964,21742,LARGE ROUND WICKER PLATTER ,4,2011-12-06 14:50:00,5950.0,15822.0,Bali
540545,22078,RIBBON REEL LACE DESIGN ,2,2011-01-09 15:35:00,2100.0,13451.0,Sumatera Utara
573265,23583,LUNCH BAG PAISLEY PARK  ,10,2011-10-28 12:39:00,1650.0,16150.0,Sulawesi Tenggara
576837,21064,BOOM BOX SPEAKER BOYS,1,2011-11-16 15:16:00,4130.0,nan,Di Yogyakarta
552273,22502,PICNIC BASKET WICKER SMALL,4,2011-05-08 12:26:00,5950.0,13021.0,Papua Pegunungan
541258,22423,REGENCY CAKESTAND 3 TIER,1,2011-01-16 15:30:00,12750.0,13634.0,Nusa Tenggara Barat
579124,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,2011-11-28 12:14:00,850.0,15721.0,Papua Selatan
558232,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1,2011-06-27 14:30:00,1250.0,17841.0,Kalimantan Utara
580911,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-12-06 13:30:00,830.0,14503.0,Nusa Tenggara Barat
553540,22817,CARD SUKI BIRTHDAY,12,2011-05-17 15:32:00,420.0,17511.0,Sulawes Selatan
567509,84992,72 SWEETHEART FAIRY CAKE CASES,48,2011-09-20 14:51:00,420.0,14298.0,Sulawes Selatan
578667,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2011-11-24 17:10:00,6350.0,15514.0,Sumatera Selatan
547910,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-03-28 12:23:00,4950.0,14159.0,Sulawesi Tengah
559817,10133,COLOURING PENCILS BROWN TUBE,5,2011-07-12 16:20:00,830.0,nan,Sulawes Selatan
572509,62018,SOMBRERO ,1,2011-10-24 14:25:00,1950.0,17004.0,Papua Selatan
543097,85099F,JUMBO BAG STRAWBERRY,2,2011-02-03 11:41:00,4130.0,nan,Di Yogyakarta
548358,22305,COFFEE MUG PINK PAISLEY DESIGN,6,2011-03-30 15:29:00,2550.0,15832.0,Bali
565295,47580,TEA TIME DES TEA COSY,6,2011-09-02 12:01:00,2550.0,12794.0,Lampung
557958,21930,JUMBO STORAGE BAG SKULLS,10,2011-06-23 19:27:00,2080.0,16161.0,Bangka Belitung
551995,22178,VICTORIAN GLASS HANGING T-LIGHT,2,2011-05-05 15:42:00,2460.0,nan,Sulawesi Tengah
573416,22381,TOY TIDY PINK POLKADOT,20,2011-10-31 08:29:00,2100.0,14688.0,Kalimantn Barat
545685,22896,PEG BAG APPLES DESIGN,1,2011-03-06 11:55:00,2550.0,14499.0,Bangka Belitung
580752,22617,BAKING SET SPACEBOY DESIGN,3,2011-12-06 09:56:00,4950.0,12478.0,Bangka Belitung
573329,23582,VINTAGE DOILY JUMBO BAG RED ,4,2011-10-30 11:19:00,2080.0,14810.0,Bangka Belitung
557502,22699,ROSES REGENCY TEACUP AND SAUCER ,11,2011-06-20 15:32:00,5790.0,nan,Bali
541497,21935,SUKI  SHOULDER BAG,9,2011-01-18 15:19:00,1630.0,nan,Papua Pegunungan
562113,23202,JUMBO BAG VINTAGE LEAF,1,2011-08-02 16:11:00,4130.0,nan,Sumatera Barat
564537,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-25 15:18:00,12750.0,15550.0,Sulawesi Barat
573590,79323G,"Unsaleable, destroyed.",1,2011-10-31 15:15:00,0.0,nan,Jawa Barat
545475,22960,JAM MAKING SET WITH JARS,120,2011-03-03 10:59:00,3750.0,12415.0,Sumatera Selatan
576581,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-11-15 14:15:00,1650.0,15955.0,Riau
569027,23201,JUMBO BAG ALPHABET,10,2011-09-30 10:19:00,2080.0,13089.0,Lampung
546884,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-03-17 18:08:00,7460.0,nan,Sumatera Barat
574311,23581,JUMBO BAG PAISLEY PARK,10,2011-11-03 16:56:00,2080.0,15640.0,Kalimantan Timur
552702,21993,FLORAL FOLK STATIONERY SET,4,2011-05-10 16:00:00,2460.0,nan,Papua Barat
537237,70006,LOVE HEART POCKET WARMER,1,2010-12-06 09:58:00,3360.0,nan,Kalimantn Barat
575136,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-11-08 14:53:00,5450.0,15103.0,Gorontalo
542898,22211,WOOD STAMP SET FLOWERS,1,2011-02-01 14:01:00,1650.0,16110.0,Kalimantan Tengah
544058,22767,REGENCY CAKESTAND 3 TIER,2,2011-02-15 12:56:00,9950.0,14176.0,Jambi
561627,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-07-28 14:08:00,1650.0,12453.0,Lampung
559256,20982,12 PENCILS TALL TUBE SKULLS,12,2011-07-07 12:10:00,850.0,15249.0,Bengkulu
538368,84509C,SET OF 4 POLKADOT PLACEMATS ,1,2010-12-12 10:57:00,3750.0,15503.0,Bangka Belitung
546389,22846,BREAD BIN DINER STYLE RED ,1,2011-03-11 13:56:00,16950.0,16801.0,Papua Barat Daya
543587,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-02-10 11:39:00,3250.0,12561.0,Sumatera Barat
557805,22381,TOY TIDY PINK POLKADOT,5,2011-06-23 10:27:00,2100.0,17651.0,Bali
543820,22858,EASTER TIN KEEPSAKE,12,2011-02-13 16:05:00,1650.0,16084.0,Papua Barat
568949,84569A,PACK 3 IRON ON DOG PATCHES,1,2011-09-29 15:13:00,2460.0,nan,Bangka Belitung
558621,22816,CARD MOTORBIKE SANTA,12,2011-06-30 16:43:00,420.0,13745.0,Jambi
570657,21166,COOK WITH WINE METAL SIGN ,12,2011-10-11 14:10:00,2080.0,14911.0,Papua Barat Daya
578031,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-11-22 13:41:00,2950.0,15796.0,Bali
570690,22296,HEART IVORY TRELLIS LARGE,2,2011-10-11 16:37:00,3290.0,nan,Banten
546639,22241,GARLAND WOODEN HAPPY EASTER,12,2011-03-15 12:54:00,1250.0,13971.0,Bali
541810,21174,POTTERING IN THE SHED METAL SIGN,1,2011-01-21 15:00:00,4130.0,nan,Kalimantn Barat
537126,22208,WOOD STAMP SET THANK YOU,2,2010-12-05 12:13:00,1650.0,18118.0,Gorontalo
561112,21539,RED RETROSPOT BUTTER DISH,1,2011-07-25 11:53:00,4950.0,14606.0,Sumatera Barat
553709,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-05-18 15:29:00,8500.0,13767.0,Maluku
559163,22791,T-LIGHT GLASS FLUTED ANTIQUE,22,2011-07-06 16:33:00,2460.0,nan,Banten
537802,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2010-12-08 13:11:00,2950.0,13455.0,Sumatera Selatan
550778,22899,CHILDREN'S APRON DOLLY GIRL ,6,2011-04-20 13:36:00,2100.0,14868.0,Sumatera Utara
561485,23345, DOLLY GIRL BEAKER,1,2011-07-27 13:42:00,1250.0,17841.0,Kalimantan Timur
C541863,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2011-01-23 16:08:00,2550.0,13798.0,Papua
571069,23403,LETTER HOLDER HOME SWEET HOME,4,2011-10-13 15:15:00,3750.0,13668.0,Maluku Utara
559095,84920,PINK FLOWER FABRIC PONY,4,2011-07-06 10:49:00,3750.0,13198.0,Aceh
537465,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2010-12-07 10:32:00,4950.0,17735.0,Papua Tengah
565200,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2011-09-01 16:30:00,8500.0,17576.0,Nusa Tenggara Barat
575611,23550,WRAP ALPHABET POSTER  ,25,2011-11-10 12:46:00,420.0,17861.0,Bangka Belitung
578950,23034,DRAWER KNOB CERAMIC BLACK,6,2011-11-27 14:40:00,1450.0,17885.0,Jawa Timur
564371,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-25 09:53:00,1650.0,17705.0,Jawa Barat
537638,35599B,BLACK CHRISTMAS TREE 120CM,1,2010-12-07 15:28:00,5910.0,nan,Sulawes Selatan
569685,22838,3 TIER CAKE TIN RED AND CREAM,1,2011-10-05 14:47:00,14950.0,16758.0,Kalimantan Timur
546782,48138,DOORMAT UNION FLAG,2,2011-03-17 09:13:00,7950.0,15291.0,Sumatera Utara
543451,21931,JUMBO STORAGE BAG SUKI,4,2011-02-08 12:13:00,4130.0,nan,Kalimantn Barat
574736,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-11-06 15:43:00,7950.0,17131.0,Gorontalo
538645,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,12,2010-12-13 14:52:00,4950.0,13269.0,Sulawesi Tengah
570187,21400,RED PUDDING SPOON,1,2011-10-07 15:09:00,420.0,nan,Jawa Timur
579196,22982,PANTRY PASTRY BRUSH,1,2011-11-28 15:54:00,2460.0,14096.0,Sulawesi Barat
575085,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-11-08 13:41:00,9950.0,12849.0,Jambi
541516,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2011-01-18 17:34:00,1630.0,nan,Papua Barat
548604,22274,FELTCRAFT DOLL EMILY,1,2011-04-01 10:58:00,2950.0,nan,Maluku Utara
565239,22659,LUNCH BOX I LOVE LONDON,12,2011-09-02 09:51:00,1950.0,12670.0,Jawa Barat
557854,21871,SAVE THE PLANET MUG,6,2011-06-23 11:38:00,1250.0,13268.0,Aceh
578344,22741,FUNKY DIVA PEN,2,2011-11-24 09:21:00,1630.0,nan,Di Yogyakarta
548632,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-04-01 12:25:00,8250.0,17701.0,Kepulauan Riau
543672,79321,CHILLI LIGHTS,1,2011-02-11 11:25:00,4250.0,16013.0,Papua Pegunungan
544598,21555,CERAMIC STRAWBERRY TRINKET TRAY,1,2011-02-21 18:10:00,4960.0,nan,Gorontalo
541684,22113,GREY HEART HOT WATER BOTTLE,10,2011-01-20 15:22:00,3750.0,15498.0,Sulawes Selatan
542000,20717,STRAWBERRY SHOPPER BAG,10,2011-01-25 10:49:00,1250.0,14257.0,Aceh
578171,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-11-23 11:36:00,4150.0,17685.0,Kalimantan Selatan
574481,16216,LETTER SHAPE PENCIL SHARPENER,1,2011-11-04 12:45:00,60.0,18022.0,Papua Barat
562113,21520,BOOZE & WOMEN GREETING CARD ,1,2011-08-02 16:11:00,830.0,nan,Nusa Tenggara Timur
563845,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-08-19 14:39:00,2490.0,12991.0,Di Yogyakarta
